"tick","time","<0.5","0.5-1.0","1.0-1.5","1.5-2.0","2.0-2.5","2.5-3.0","3.0-3.5","3.5-4.0","4.0-4.5","4.5-5.0","5.0-5.5","5.5-6.0","6.0-6.5","6.5-7.0"
257,"05:24 AM",0,0.00510204081632653,-0.0193548387096774,0.0111731843575419,-0.00505050505050505,0.00735294117647059,0.0161290322580645,-0.0186335403726708,0.0229885057471264,0,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
258,"05:25 AM",0,0.00510204081632653,-0.0193548387096774,0.0111731843575419,0.00505050505050505,0.00735294117647059,0.0161290322580645,-0.0186335403726708,0.0114942528735632,0,0.0140845070422535,0,0,0.0476190476190476
259,"05:26 AM",0,0.00510204081632653,-0.0193548387096774,0.0111731843575419,0.00505050505050505,0.00735294117647059,0.010752688172043,-0.0186335403726708,0,-0.0128205128205128,0.0140845070422535,0,0,0
260,"05:27 AM",0.00657894736842105,0.00510204081632653,-0.00645161290322581,0.00558659217877095,0.00505050505050505,0.00735294117647059,0.00537634408602151,-0.0186335403726708,0,-0.0128205128205128,0.0140845070422535,0,0,0
261,"05:28 AM",0.00657894736842105,0.00255102040816327,0,0.0111731843575419,0.00505050505050505,0.00735294117647059,0,-0.0186335403726708,0,-0.0128205128205128,0.0140845070422535,0,0,0
262,"05:29 AM",0.00657894736842105,0.00510204081632653,-0.00645161290322581,0.0111731843575419,0,0.00735294117647059,-0.00537634408602151,-0.0124223602484472,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0
263,"05:30 AM",0.00657894736842105,0.00510204081632653,-0.00645161290322581,0.0111731843575419,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0124223602484472,0,-0.0128205128205128,0.0140845070422535,0,0,0
264,"05:31 AM",0.00657894736842105,0.00510204081632653,0,0.0111731843575419,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0124223602484472,0,-0.0128205128205128,0.0140845070422535,0,0,0
265,"05:32 AM",0,0.00510204081632653,-0.00645161290322581,0.0223463687150838,-0.0101010101010101,0.00735294117647059,-0.00537634408602151,-0.0124223602484472,0,-0.0128205128205128,0.0140845070422535,0,0,0
266,"05:33 AM",0,0.0076530612244898,-0.0129032258064516,0.0167597765363128,-0.0101010101010101,0.00735294117647059,0,-0.0186335403726708,0,-0.0128205128205128,0.0140845070422535,0,0,0
267,"05:34 AM",0,0.00510204081632653,-0.00645161290322581,0.0167597765363128,-0.0101010101010101,0.0147058823529412,0.00537634408602151,-0.0248447204968944,0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0
268,"05:35 AM",0,0.00510204081632653,-0.00645161290322581,0.0167597765363128,-0.0101010101010101,0.00735294117647059,0.00537634408602151,-0.0248447204968944,0,0,0.0140845070422535,-0.0151515151515152,0,0
269,"05:36 AM",0,0.00255102040816327,-0.00645161290322581,0.0167597765363128,-0.0101010101010101,0.00735294117647059,0.00537634408602151,-0.0248447204968944,0,0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
270,"05:37 AM",0.00657894736842105,0.00255102040816327,0.00645161290322581,0.0111731843575419,-0.0151515151515152,0.00735294117647059,0.00537634408602151,-0.0248447204968944,0,0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
271,"05:38 AM",0,0.00255102040816327,0.00645161290322581,0.0167597765363128,-0.0151515151515152,0.00735294117647059,0.00537634408602151,-0.0186335403726708,0,0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
272,"05:39 AM",0,0.00510204081632653,0.00645161290322581,0.0167597765363128,-0.0151515151515152,0,0,-0.0186335403726708,-0.0114942528735632,0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
273,"05:40 AM",0,0.00510204081632653,0.00645161290322581,0.0167597765363128,-0.0101010101010101,0.00735294117647059,0,-0.0186335403726708,-0.0114942528735632,0,0.0140845070422535,0,0,0
274,"05:41 AM",0,0.00510204081632653,0.00645161290322581,0.0167597765363128,-0.0151515151515152,0.00735294117647059,-0.00537634408602151,-0.0186335403726708,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
275,"05:42 AM",0.00657894736842105,0.00255102040816327,0.00645161290322581,0.0167597765363128,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0186335403726708,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
276,"05:43 AM",0.0131578947368421,0.00255102040816327,0.00645161290322581,0.0111731843575419,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0248447204968944,-0.0229885057471264,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
277,"05:44 AM",0.00657894736842105,-0.00255102040816327,0,0.0111731843575419,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0372670807453416,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
278,"05:45 AM",0.00657894736842105,-0.00255102040816327,0,0.00558659217877095,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0372670807453416,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
279,"05:46 AM",0.00657894736842105,-0.00255102040816327,0,0.00558659217877095,0,0.00735294117647059,-0.00537634408602151,-0.0372670807453416,0,-0.0128205128205128,0,-0.0151515151515152,0,0
280,"05:47 AM",-0.00657894736842105,-0.00255102040816327,-0.00645161290322581,0.00558659217877095,0,0.00735294117647059,-0.00537634408602151,-0.0372670807453416,0,-0.0128205128205128,0,-0.0151515151515152,0,0
281,"05:48 AM",-0.00657894736842105,-0.00510204081632653,-0.00645161290322581,0.0111731843575419,0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0372670807453416,0.0114942528735632,-0.0128205128205128,0,-0.0151515151515152,0,0
282,"05:49 AM",0,0,0,0.0111731843575419,0.00505050505050505,0.0147058823529412,0,-0.0248447204968944,-0.0114942528735632,-0.0128205128205128,0,-0.0151515151515152,0,0
283,"05:50 AM",-0.0131578947368421,0,0,0.0167597765363128,0,0.0147058823529412,0,-0.0248447204968944,-0.0114942528735632,0,0,0,0,0
284,"05:51 AM",-0.0131578947368421,0,0,0.0167597765363128,0,0.0147058823529412,0,-0.0248447204968944,-0.0114942528735632,0,0.0140845070422535,0,0,0
285,"05:52 AM",-0.00657894736842105,-0.00255102040816327,0,0.0223463687150838,0,0.0147058823529412,0,-0.0248447204968944,-0.0114942528735632,0,0.0140845070422535,0,0,0
286,"05:53 AM",-0.00657894736842105,0,0,0.0167597765363128,-0.00505050505050505,0.0147058823529412,-0.010752688172043,-0.0248447204968944,-0.0344827586206897,0,0.0140845070422535,0,0,0
287,"05:54 AM",-0.0197368421052632,0,-0.00645161290322581,0.0167597765363128,0,0.0147058823529412,-0.0161290322580645,-0.0248447204968944,-0.0114942528735632,0,0.0140845070422535,0,0,0
288,"05:55 AM",-0.0131578947368421,0,-0.00645161290322581,0.0167597765363128,0,0.00735294117647059,-0.0161290322580645,-0.0248447204968944,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0
289,"05:56 AM",-0.0131578947368421,0,-0.00645161290322581,0.0167597765363128,0,0.00735294117647059,-0.0161290322580645,-0.0248447204968944,-0.0229885057471264,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
290,"05:57 AM",-0.0131578947368421,0,0,0.0167597765363128,0,0.00735294117647059,-0.0161290322580645,-0.0248447204968944,-0.0229885057471264,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
291,"05:58 AM",-0.0197368421052632,0.00510204081632653,-0.0129032258064516,0.0223463687150838,0,0.00735294117647059,-0.010752688172043,-0.0186335403726708,-0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
292,"05:59 AM",-0.0131578947368421,0.00510204081632653,-0.0193548387096774,0.0223463687150838,-0.00505050505050505,0.00735294117647059,-0.00537634408602151,-0.0186335403726708,-0.0229885057471264,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
293,"06:00 AM",-0.0131578947368421,0.0076530612244898,-0.0193548387096774,0.0223463687150838,0,0.00735294117647059,-0.00537634408602151,-0.0186335403726708,-0.0229885057471264,-0.0128205128205128,0.0140845070422535,0,0,0.0476190476190476
294,"06:01 AM",-0.0131578947368421,0.0076530612244898,-0.0129032258064516,0.0223463687150838,0,0.00735294117647059,-0.00537634408602151,-0.0186335403726708,0,-0.0128205128205128,0.0140845070422535,0,0,0
295,"06:02 AM",-0.0131578947368421,0.0076530612244898,-0.0258064516129032,0.0167597765363128,0,0.00735294117647059,-0.00537634408602151,-0.0186335403726708,0,-0.0128205128205128,0.0140845070422535,0,0,0
296,"06:03 AM",-0.00657894736842105,0.0076530612244898,-0.032258064516129,0.0167597765363128,0,0.00735294117647059,0,-0.0186335403726708,0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0
297,"06:04 AM",-0.00657894736842105,0.00510204081632653,-0.032258064516129,0.0167597765363128,0.00505050505050505,0.00735294117647059,0,-0.0124223602484472,0.0114942528735632,-0.0128205128205128,0.0140845070422535,0,0,0
298,"06:05 AM",-0.00657894736842105,0.0076530612244898,-0.032258064516129,0.0167597765363128,0,0.0147058823529412,0,-0.0124223602484472,0.0229885057471264,-0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
299,"06:06 AM",-0.00657894736842105,0.0076530612244898,-0.032258064516129,0.0167597765363128,-0.00505050505050505,0.0147058823529412,0,-0.0124223602484472,0.0114942528735632,-0.0256410256410256,0,-0.0151515151515152,0,0
300,"06:07 AM",-0.0131578947368421,0.0076530612244898,-0.032258064516129,0.0167597765363128,-0.0101010101010101,0.0147058823529412,-0.00537634408602151,-0.0124223602484472,0.0114942528735632,-0.0256410256410256,0,-0.0151515151515152,0,0
301,"06:08 AM",-0.0131578947368421,0.0076530612244898,-0.032258064516129,0.0167597765363128,-0.0101010101010101,0.0147058823529412,-0.00537634408602151,-0.0124223602484472,0.0114942528735632,-0.0256410256410256,0,-0.0151515151515152,0,0
302,"06:09 AM",-0.0131578947368421,0.0102040816326531,-0.032258064516129,0.0167597765363128,-0.0202020202020202,0.0220588235294118,-0.010752688172043,-0.0124223602484472,0.0114942528735632,-0.0256410256410256,0,-0.0151515151515152,0,0
303,"06:10 AM",-0.0131578947368421,0.0102040816326531,-0.032258064516129,0.0167597765363128,-0.0252525252525253,0.0147058823529412,-0.010752688172043,-0.0124223602484472,0.0114942528735632,-0.0128205128205128,0,-0.0151515151515152,0,0
304,"06:11 AM",-0.0131578947368421,0.0076530612244898,-0.032258064516129,0.0167597765363128,-0.0202020202020202,0.0147058823529412,-0.00537634408602151,-0.0124223602484472,0.0229885057471264,0,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
305,"06:12 AM",0,0.0076530612244898,-0.032258064516129,0.0111731843575419,-0.0202020202020202,0.0147058823529412,-0.00537634408602151,-0.0124223602484472,0.0229885057471264,0,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
306,"06:13 AM",0,0.0076530612244898,-0.0193548387096774,0.0111731843575419,-0.0151515151515152,0,-0.0161290322580645,-0.0186335403726708,0.0229885057471264,0,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
307,"06:14 AM",0.00657894736842105,0.0076530612244898,-0.0258064516129032,0.0111731843575419,-0.0202020202020202,-0.00735294117647059,-0.010752688172043,-0.0248447204968944,0.0229885057471264,0,0,-0.0151515151515152,0,0.0476190476190476
308,"06:15 AM",0.00657894736842105,0.0076530612244898,-0.0258064516129032,0.0111731843575419,-0.0151515151515152,-0.00735294117647059,-0.010752688172043,-0.0248447204968944,0.0229885057471264,-0.0128205128205128,0,0,0,0.0476190476190476
309,"06:17 AM",0,-0.0076530612244898,-0.0258064516129032,0.0167597765363128,-0.0151515151515152,-0.00735294117647059,-0.0161290322580645,-0.0372670807453416,0.0229885057471264,-0.0256410256410256,0,0,0,0.0476190476190476
310,"06:17 AM",0,-0.0076530612244898,-0.0258064516129032,0.0167597765363128,-0.0151515151515152,-0.00735294117647059,-0.0161290322580645,-0.0372670807453416,0.0229885057471264,-0.0256410256410256,0,0,0,0.0476190476190476
311,"06:18 AM",0.0131578947368421,-0.0127551020408163,-0.032258064516129,0.0167597765363128,-0.0202020202020202,0,-0.00537634408602151,-0.0434782608695652,0.0114942528735632,-0.0256410256410256,0,0,0,0.0476190476190476
312,"06:20 AM",0.0197368421052632,-0.0127551020408163,-0.0387096774193548,0.0167597765363128,-0.0202020202020202,0.00735294117647059,-0.010752688172043,-0.0683229813664596,0.0229885057471264,-0.0384615384615385,0.0140845070422535,0,0,0.0476190476190476
313,"06:20 AM",0.0197368421052632,-0.0127551020408163,-0.0387096774193548,0.0167597765363128,-0.0202020202020202,0.00735294117647059,-0.010752688172043,-0.0683229813664596,0.0229885057471264,-0.0384615384615385,0.0140845070422535,0,0,0.0476190476190476
314,"06:22 AM",0.0131578947368421,-0.0102040816326531,-0.0258064516129032,0.0111731843575419,-0.0151515151515152,0.00735294117647059,0,-0.0683229813664596,0.0114942528735632,-0.0384615384615385,0.0140845070422535,0,0,0.0476190476190476
315,"06:22 AM",0.0131578947368421,-0.0102040816326531,-0.0258064516129032,0.0111731843575419,-0.0151515151515152,0.00735294117647059,0,-0.0683229813664596,0.0114942528735632,-0.0384615384615385,0.0140845070422535,0,0,0.0476190476190476
316,"06:23 AM",0.00657894736842105,-0.0102040816326531,-0.0258064516129032,0.0111731843575419,-0.0202020202020202,0.00735294117647059,-0.010752688172043,-0.0683229813664596,0.0229885057471264,-0.0384615384615385,0.0140845070422535,0,0,0.0476190476190476
317,"06:25 AM",0.0131578947368421,-0.0076530612244898,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0.0220588235294118,-0.0161290322580645,-0.0683229813664596,0.0114942528735632,-0.0256410256410256,0,0,0,0.0476190476190476
318,"06:25 AM",0.0131578947368421,-0.0076530612244898,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0.0220588235294118,-0.0161290322580645,-0.0683229813664596,0.0114942528735632,-0.0256410256410256,0,0,0,0.0476190476190476
319,"06:27 AM",0.00657894736842105,-0.0102040816326531,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0.0220588235294118,-0.0268817204301075,-0.0683229813664596,0.0114942528735632,-0.0256410256410256,0,0,0,0
320,"06:28 AM",0.0197368421052632,-0.0102040816326531,-0.0387096774193548,0.00558659217877095,-0.0252525252525253,0.0220588235294118,-0.0161290322580645,-0.062111801242236,0.0114942528735632,-0.0256410256410256,0,0,0,0
321,"06:29 AM",0.0263157894736842,-0.0127551020408163,-0.032258064516129,0.00558659217877095,-0.0353535353535354,0.0147058823529412,-0.010752688172043,-0.0683229813664596,0.0114942528735632,-0.0256410256410256,0.0140845070422535,0,0,0
322,"06:30 AM",0.0328947368421053,-0.0127551020408163,-0.032258064516129,0.00558659217877095,-0.0404040404040404,0.00735294117647059,-0.010752688172043,-0.0745341614906832,0,-0.0256410256410256,0.0140845070422535,0,0,0
323,"06:31 AM",0.0328947368421053,-0.0102040816326531,-0.032258064516129,0.00558659217877095,-0.0404040404040404,0.00735294117647059,-0.00537634408602151,-0.0807453416149068,0,-0.0128205128205128,0.0140845070422535,0,0,0
324,"06:32 AM",0.0460526315789474,-0.0127551020408163,-0.032258064516129,0,-0.0454545454545455,0.00735294117647059,-0.00537634408602151,-0.0869565217391304,0,-0.0128205128205128,0.0140845070422535,0,0,0
325,"06:33 AM",0.0460526315789474,-0.0127551020408163,-0.032258064516129,0,-0.0454545454545455,0.00735294117647059,-0.00537634408602151,-0.093167701863354,0,-0.0128205128205128,0.0140845070422535,0,0,0
326,"06:34 AM",0.0394736842105263,-0.0127551020408163,-0.0258064516129032,0,-0.0353535353535354,0,-0.00537634408602151,-0.093167701863354,0.0114942528735632,-0.0256410256410256,0.0140845070422535,0,0,0
327,"06:35 AM",0.0460526315789474,-0.0127551020408163,-0.0258064516129032,0,-0.0303030303030303,0.00735294117647059,-0.00537634408602151,-0.093167701863354,0.0229885057471264,-0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
328,"06:35 AM",0.0460526315789474,-0.0127551020408163,-0.0258064516129032,0,-0.0303030303030303,0.00735294117647059,-0.00537634408602151,-0.093167701863354,0.0229885057471264,-0.0128205128205128,0.0140845070422535,-0.0151515151515152,0,0
329,"06:37 AM",0.0526315789473684,-0.00510204081632653,-0.032258064516129,0.00558659217877095,-0.0202020202020202,0.00735294117647059,-0.010752688172043,-0.0993788819875776,0.0344827586206897,-0.0256410256410256,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
330,"06:37 AM",0.0526315789473684,-0.00510204081632653,-0.032258064516129,0.00558659217877095,-0.0202020202020202,0.00735294117647059,-0.010752688172043,-0.0993788819875776,0.0344827586206897,-0.0256410256410256,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
331,"06:39 AM",0.0460526315789474,-0.0102040816326531,-0.032258064516129,0.00558659217877095,-0.0202020202020202,0.0147058823529412,-0.021505376344086,-0.093167701863354,0.0229885057471264,-0.0256410256410256,0.0140845070422535,-0.0151515151515152,0,0.0476190476190476
332,"06:40 AM",0.0460526315789474,-0.0127551020408163,-0.032258064516129,0.00558659217877095,-0.0202020202020202,0,-0.021505376344086,-0.093167701863354,0.0229885057471264,-0.0384615384615385,0.0140845070422535,-0.0151515151515152,0.0217391304347826,0.0476190476190476
333,"06:41 AM",0.0526315789473684,-0.0178571428571429,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0,-0.0161290322580645,-0.093167701863354,0.0114942528735632,-0.0384615384615385,0.0140845070422535,-0.0151515151515152,0.0217391304347826,0
334,"06:41 AM",0.0526315789473684,-0.0178571428571429,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0,-0.0161290322580645,-0.093167701863354,0.0114942528735632,-0.0384615384615385,0.0140845070422535,-0.0151515151515152,0.0217391304347826,0
335,"06:43 AM",0.0592105263157895,-0.0178571428571429,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0,-0.0268817204301075,-0.0993788819875776,0.0459770114942529,-0.0384615384615385,0.0140845070422535,-0.0151515151515152,0.0217391304347826,0
336,"06:43 AM",0.0592105263157895,-0.0178571428571429,-0.032258064516129,0.00558659217877095,-0.0252525252525253,0,-0.0268817204301075,-0.0993788819875776,0.0459770114942529,-0.0384615384615385,0.0140845070422535,-0.0151515151515152,0.0217391304347826,0
337,"06:45 AM",0.0657894736842105,-0.0102040816326531,-0.0387096774193548,0,-0.0303030303030303,0.00735294117647059,-0.0161290322580645,-0.0993788819875776,0.0574712643678161,-0.0384615384615385,0.0140845070422535,-0.0303030303030303,0.0217391304347826,0
338,"06:45 AM",0.0657894736842105,-0.0102040816326531,-0.0387096774193548,0,-0.0303030303030303,0.00735294117647059,-0.0161290322580645,-0.0993788819875776,0.0574712643678161,-0.0384615384615385,0.0140845070422535,-0.0303030303030303,0.0217391304347826,0
339,"06:47 AM",0.0723684210526316,-0.0127551020408163,-0.0258064516129032,0,-0.0252525252525253,0.00735294117647059,-0.021505376344086,-0.105590062111801,0.0689655172413793,-0.0384615384615385,0.0140845070422535,-0.0303030303030303,0.0217391304347826,0
340,"06:48 AM",0.0723684210526316,-0.0178571428571429,-0.0258064516129032,0,-0.0252525252525253,0.00735294117647059,-0.010752688172043,-0.111801242236025,0.0689655172413793,-0.0384615384615385,0.0140845070422535,-0.0303030303030303,0.0217391304347826,0
341,"06:49 AM",0.0723684210526316,-0.0204081632653061,-0.0193548387096774,0,-0.0202020202020202,0.00735294117647059,-0.010752688172043,-0.118012422360248,0.0804597701149425,-0.0384615384615385,0,-0.0303030303030303,0.0217391304347826,0
342,"06:50 AM",0.0789473684210526,-0.0229591836734694,-0.0258064516129032,0.00558659217877095,-0.0151515151515152,0.00735294117647059,-0.010752688172043,-0.118012422360248,0.0804597701149425,-0.0512820512820513,0,-0.0303030303030303,0.0217391304347826,0
343,"06:51 AM",0.0921052631578947,-0.0153061224489796,-0.0258064516129032,0.00558659217877095,-0.0151515151515152,0.00735294117647059,-0.00537634408602151,-0.118012422360248,0.0919540229885057,-0.0512820512820513,0,-0.0303030303030303,0.0217391304347826,0
344,"06:52 AM",0.0921052631578947,-0.0153061224489796,-0.0258064516129032,0.00558659217877095,-0.0252525252525253,0.00735294117647059,-0.00537634408602151,-0.118012422360248,0.0919540229885057,-0.0512820512820513,0,-0.0303030303030303,0.0217391304347826,0
345,"06:53 AM",0.0789473684210526,-0.0153061224489796,-0.032258064516129,0,-0.0252525252525253,0.00735294117647059,-0.0161290322580645,-0.105590062111801,0.0919540229885057,-0.0512820512820513,0,-0.0303030303030303,0.0217391304347826,0
346,"06:54 AM",0.0789473684210526,-0.0127551020408163,-0.0258064516129032,0,-0.0404040404040404,0.0147058823529412,-0.021505376344086,-0.111801242236025,0.0804597701149425,-0.0512820512820513,0,-0.0303030303030303,0.0217391304347826,0
347,"06:55 AM",0.0855263157894737,-0.0102040816326531,-0.0193548387096774,-0.0111731843575419,-0.0505050505050505,0,-0.021505376344086,-0.111801242236025,0.0919540229885057,-0.0384615384615385,0.0140845070422535,-0.0151515151515152,0.0217391304347826,0
348,"06:56 AM",0.0855263157894737,0,-0.0193548387096774,-0.0111731843575419,-0.0555555555555556,0,-0.021505376344086,-0.105590062111801,0.0804597701149425,-0.0384615384615385,0,-0.0151515151515152,0.0217391304347826,0.0476190476190476
349,"06:57 AM",0.0855263157894737,0.0076530612244898,-0.032258064516129,-0.0111731843575419,-0.0505050505050505,0,-0.021505376344086,-0.105590062111801,0.0804597701149425,-0.0384615384615385,0,-0.0151515151515152,0.0217391304347826,0.0476190476190476
350,"06:58 AM",0.0986842105263158,0.0178571428571429,-0.0258064516129032,-0.0167597765363128,-0.0555555555555556,0,-0.021505376344086,-0.0993788819875776,0.0804597701149425,-0.0384615384615385,0,-0.0151515151515152,0.0217391304347826,0.0476190476190476
351,"06:59 AM",0.0986842105263158,0.0204081632653061,-0.0258064516129032,-0.0167597765363128,-0.0505050505050505,-0.0147058823529412,-0.021505376344086,-0.0869565217391304,0.0804597701149425,-0.0512820512820513,0,-0.0151515151515152,0.0217391304347826,0.0476190476190476
